{1152891968425332,10651839732426251,10493749078897278,12162354843392592,5947756844428509,940754460649613,7591407726845523,5540969254634222,8815136367786117,1466547202305509,12085834658954727,10338132697034382,15692852815759366,8459120222332888,897322821599852,8625718896148935,11880709275243234,13919863901674594,14601738925904323,9921828407666882,1225221643463193,1297799813947357,9431436628865931,143076734263665,14220834828907354,12420841002047602,9911704932366206,10356440544986644,43769212834798566,7734286976718806,7033138502874118,12216108298672243,12944197453581057,12690317582332972,5713769174409828,11578532905477984,11540218885527322,7714178248691783,9129995813702762,12151642254479152,INF,6550475274801744,13336836366168532,7031161991764269,9463887824482694,13939741117519316,7082392731256273,9394454893630227,10420007774107586,11898659426237658},
{6054830777968431,7752591527341593,11411456493892588,12083054740956683,10509704226776017,14051513890390905,958627379134901,875641349538662,11812657085267617,11888721023412795,878896716909218,7632902484596434,11959707566348723,777723290513745,9667679985408188,11079662000016958,10370436132315167,7899644170366766,755441840317426,9463887824482694,11258997252838472,12453140992820624,8079360768026031,11767690764949684,3753489942986508,12870741456983677,8716519709911285,568212907084853,959829998817606,8822768618743126,10276698454205999,11810912229565263,13068487905627353,13715497277467188,12306963236995327,7707677131990624,11739511340113341,885543009560784,1292334187575597,10451306162945038,6550475274801744,INF,13510012380927196,5987605220184778,13173034111692334,11376874847250116,11786894932114235,7762400151445253,8852359751549622,8028101930871128},
{818942799008491,1280555681845778,12587666496727971,12066679111711258,10119060809015605,11551374086670816,14754057397569147,10790597336110494,8925503552282788,883876586687995,9397365163158855,5564499793877671,8686477224400933,7591407726845523,11342532906092781,9273048195361476,12636188401850437,8836601396418475,9200979357675794,12261724935303116,7507090070031411,10346208470291162,9013273660562798,10596144265430156,77888190537355,6553597592039137,1053831660222286,11206660774610175,9431436628865931,10577323211615531,10666169020322161,6569210167247647,8219414860887079,10899659642682178,1539221612916058,976627977586892,95487443661755,11519199300496402,38056059778793404,7052219829327059,13336836366168532,13510012380927196,INF,10487720149069943,14219219931404928,944870619890032,13998787418425655,10188308120076643,7205333393640677,13510012380927196},
{11255197735067613,5491365492798981,9273048195361476,10786752659567806,7695128769793735,13045603541943203,8233427715454292,995273612001649,54024198033246996,9731706469360437,911455465286587,876608240985122,11747488671477947,9358369381723796,6499929144230916,10955020546447686,14672887490006602,13220836122863398,7477093813323194,9431094669868111,1365497513472442,8501466893177512,9232460383827824,18312116021782862,7246824822446426,16174740085874464,11219403810573752,10330846659652825,7854378619811837,10433549084674253,11904017813971272,993285058965909,9810673892254898,1276317334399953,9935442721591781,10330274367204956,1012380029915097,7810269331584293,10792908124228812,19468573140204938,7031161991764269,5987605220184778,10487720149069943,INF,3901672919607477,1223811963657687,4422177005158899,9646810677583451,883876586687995,14336730689900776},
{6800331834873535,12552347168884998,1335692213655199,7246824822446426,9097883996797573,10753206096525176,11535934187878532,6004753677668713,10168549743109519,7767965386347677,14334969049488942,990713475541631,7855880490114424,14021565383350065,4810658511726961,10781786244379404,5533237831821669,61382941959419504,11171150859317885,13997400059491216,12169200637899638,9901374526102353,7189720119616695,1409652075664893,12667312300006331,5836025504230211,12250474037864993,60951835535373874,9953505304644378,7859665771319185,7919647471554865,7815927564340456,963397273836404,11340258932823801,9368604198275852,11011702004016885,1470674621733773,11488105865036357,6054830777968431,8617798860700728,9463887824482694,13173034111692334,14219219931404928,3901672919607477,INF,11397695843828213,9046926654906297,9436557286336965,8755401061501706,11702098134738227},
{755441840317426,8801393113399205,10430660523481458,12588895882533015,8433471908290582,8245013517561965,120613720340884,7944059701823542,44121717422736154,7677225678168017,9919304096862518,10003065878161014,10899659642682178,7695128769793735,12134157757278702,884181880856456,6683540442097836,1223811963657687,8438331315059743,9296927875857446,12126201191211874,11011702004016885,8307312000721049,3930905714252299,53100381092752954,5133534110065374,9090581540346953,6813785294547026,11237168307861404,1022380261702161,11486094171838437,8283735524339666,1271569321955308,8975506622131316,1220512438270782,12096296896373214,7189775294797455,9931763189142421,699137227398473,8596327231202778,13939741117519316,11376874847250116,944870619890032,1223811963657687,11397695843828213,INF,7993371677580615,8064136685693904,1204758427699459,13188974717391415},
{7879544725660779,1215240674968658,7573890929262441,6476149550534412,7993371677580615,9180182788043068,11392307181607859,10155282206476015,7800715876624616,9621243078234059,10192539761128293,7189775294797455,6216219211709443,8732804028792594,11874190211136535,8902809621997338,9370900927672844,7363647216077122,11447366738694461,10159193739526994,9343702541927748,3753489942986508,10195007550611332,10824901002846721,1403961477690056,664717420575547,10553112445150953,9480129829780458,6437411507781874,12655502412650084,12273840899947696,12449032245034408,9183534500693736,11409231779317693,7708768145082513,10783542971076051,6035676888149281,930695629078851,12621763189429234,6821909943391793,7082392731256273,11786894932114235,13998787418425655,4422177005158899,9046926654906297,7993371677580615,INF,655578718877845,9456329307847818,1281961231464108},
{9758798294890025,8121232921917307,818942799008491,878896716909218,10023136046599056,9299064303012878,14535663160526326,1043927257941651,19468573140204938,6690632346820142,7430815342057357,9266591802132245,808618390964788,9653580948609016,12998589854442963,7457171436175163,12273840899947696,9330408779841719,1399481576829229,6783129135059602,10077425113349932,9868403238310376,1463741189164214,11788587904662303,9602039699542811,10207284649262043,735383371582635,12776809315595409,995273612001649,9213325690103528,966774780573679,7750763552322455,944817666759394,8080253685392967,7261225048877623,58928490746052184,9287737328308565,14426337633401943,6776158515307027,10212573948702598,9394454893630227,7762400151445253,10188308120076643,9646810677583451,9436557286336965,8064136685693904,655578718877845,INF,8300826385680858,770652626632579},
{7252225218439723,15600845793951493,10367310622690974,9693622873037486,7194199185886704,9216887197255268,1043927257941651,9763148260930963,7031161991764269,1028623363919261,10540170186543126,9949928532017302,772262905548543,12059732742654083,11250040231577545,7695128769793735,11009841739805702,10053414877430595,11169221905786348,11723538928848569,11960245941010082,5713769174409828,10824901002846721,7507072164829258,11719350100467328,12264453169190864,15692852815759366,12642340036876132,8943028382966042,62547053577517,11798899810690406,9159786647404147,61382941959419504,10666169020322161,9852966145549593,7407450463359653,7295884365892151,7949764755561174,7649026232322944,7983047944212302,10420007774107586,8852359751549622,7205333393640677,883876586687995,8755401061501706,1204758427699459,9456329307847818,8300826385680858,INF,9375460495320237},
{5860841648736999,9960647857410692,10679129504839929,6503659715599613,10557196509117912,9523850178839311,5533237831821669,61198375578538574,1275238846092332,1193314103915651,8875924679932636,9377383903924058,6724596831344654,965579552631135,1305774101549413,735995966563227,8044928055677022,9797042368407286,10390220245290483,4667483678682692,11721428379785266,10540170186543126,7978517687429077,8019151966028585,1014531857082339,1059648912179563,11968142335577278,8546469503087968,12366370824662539,837054276767949,8101446549289854,9299064303012878,7593145484020884,9787785595368551,13865692534738207,9154122992297273,8251598131749459,14220834828907354,1223811963657687,8883910272356465,11898659426237658,8028101930871128,13510012380927196,14336730689900776,11702098134738227,13188974717391415,1281961231464108,770652626632579,9375460495320237,INF}
